# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5522412053774310528" 11.14332 2.50140 2.86891 0.12626 1.06090 0.75524 0.51
"Gaia EDR3 5522208987723765504" 11.48775 1.87070 2.86621 0.12445 1.11445 0.77317 0.54
"Gaia EDR3 5522212385030548864" 11.60198 1.93929 2.86652 0.12353 1.08386 0.76387 0.53
"Gaia EDR3 5522211530344378752" 11.64487 0.78335 2.69703 0.11584 1.03476 0.75215 0.53
"Gaia EDR3 5522209120855407744" 11.89073 1.76680 2.86418 0.11529 1.05606 0.71065 0.56
"Gaia EDR3 5522211839582006400" 12.06519 0.88302 2.68772 0.11629 0.97875 0.71821 0.55
"Gaia EDR3 5522302755451504384" 12.29582 1.94955 2.82625 0.10726 0.73773 0.57364 0.44
"Gaia EDR3 5522214863239462400" 12.30139 0.68615 2.67299 0.10325 1.04497 0.71178 0.54
"Gaia EDR3 5522411710177195136" 12.36343 0.92176 2.67049 0.10089 0.90021 0.62932 0.52
"Gaia EDR3 5522201840898320512" 12.58216 0.63318 2.61192 0.08721 0.99676 0.69231 0.53
"Gaia EDR3 5522213969885908224" 12.64942 1.09612 2.61774 0.08601 0.86545 0.57714 0.50
"Gaia EDR3 5522211255466375040" 12.67686 0.69604 2.58842 0.08382 0.91200 0.66382 0.53
"Gaia EDR3 5522400470238795264" 12.83409 0.73309 2.54106 0.07979 0.89800 0.61271 0.52
"Gaia EDR3 5522213385770163712" 12.93679 0.86013 2.50982 0.07709 0.92234 0.58081 0.51
"Gaia EDR3 5522211564704127616" 13.01456 0.83192 2.48134 0.07736 0.95736 0.58656 0.51
"Gaia EDR3 5522209125162729344" 13.03270 0.84548 2.47457 0.07712 0.95762 0.58767 0.51
"Gaia EDR3 5522218157466593408" 13.03585 0.76319 2.47142 0.07706 0.92036 0.59312 0.52
"Gaia EDR3 5522208747205631488" 13.11309 0.80768 2.44319 0.07506 0.93365 0.58964 0.52
"Gaia EDR3 5522197271053309824" 13.19563 0.60239 2.40736 0.07372 0.71722 0.54435 0.48
"Gaia EDR3 5522212217539132928" 13.24865 1.03686 2.38947 0.07114 1.07927 0.57118 0.51
"Gaia EDR3 5522212389337834240" 13.25349 0.87008 2.38739 0.07085 0.98704 0.58423 0.53
"Gaia EDR3 5522401775908853120" 13.31499 0.78429 2.36302 0.06912 0.89631 0.57831 0.54
"Gaia EDR3 5522405113107330048" 13.32015 0.67008 2.36066 0.06991 0.69565 0.53080 0.45
"Gaia EDR3 5522196137181978368" 13.33302 0.71558 2.35537 0.06910 0.75968 0.55016 0.48
"Gaia EDR3 5522212526776731264" 13.33681 0.74181 2.35353 0.06936 0.79361 0.55365 0.51
"Gaia EDR3 5522210259034012416" 13.40163 0.69659 2.32722 0.06667 0.71648 0.53288 0.46
"Gaia EDR3 5522201737819141888" 13.45348 0.76592 2.30580 0.06896 0.85959 0.55076 0.53
"Gaia EDR3 5522215000678023936" 13.48928 0.84294 2.28870 0.06718 0.97403 0.55782 0.56
"Gaia EDR3 5522400337103700480" 13.50139 0.70267 2.28549 0.06652 0.65544 0.48580 0.45
"Gaia EDR3 5522194865871479936" 13.56250 0.69462 2.26044 0.06339 0.59826 0.43968 0.44
"Gaia EDR3 5522213282690982272" 13.63825 0.99228 2.22062 0.06227 1.06926 0.53611 0.53
"Gaia EDR3 5522411710177195008" 13.75101 0.98287 2.16936 0.05983 1.07996 0.51773 0.54
"Gaia EDR3 5522214072965134464" 13.75862 0.86005 2.17073 0.05921 0.94139 0.53386 0.58
"Gaia EDR3 5522213935526163968" 13.81687 0.79238 2.14838 0.05849 0.75414 0.49360 0.55
"Gaia EDR3 5522210465192405632" 13.81701 0.69749 2.15180 0.05820 0.50600 0.38865 0.43
"Gaia EDR3 5522141432174359296" 13.83734 0.79423 2.13917 0.05922 0.75289 0.49127 0.54
"Gaia EDR3 5522209777997702272" 13.86362 0.72286 2.13049 0.05958 0.52486 0.39344 0.43
"Gaia EDR3 5522217989975220352" 13.86956 0.80030 2.12512 0.05950 0.75518 0.50219 0.55
"Gaia EDR3 5522400749420625024" 13.88712 0.91982 2.11236 0.05974 1.01908 0.49417 0.57
"Gaia EDR3 5522210980588498688" 13.90072 0.70414 2.11583 0.05836 0.47754 0.36596 0.43
"Gaia EDR3 5522213660648290688" 13.91603 0.80733 2.10427 0.05953 0.76818 0.49511 0.55
"Gaia EDR3 5522207166657738496" 13.98195 0.81526 2.07470 0.05804 0.71977 0.47265 0.55
"Gaia EDR3 5522400302743955584" 14.03573 0.74291 2.05678 0.05825 0.49984 0.37788 0.41
"Gaia EDR3 5522215206836440576" 14.04211 0.84783 2.04806 0.05817 0.79351 0.47825 0.58
"Gaia EDR3 5522408617800740352" 14.05435 1.02167 2.03144 0.05906 1.06417 0.43666 0.56
"Gaia EDR3 5522211977020992768" 14.10585 1.05231 2.00663 0.05836 1.06608 0.41400 0.56
"Gaia EDR3 5522425350993014272" 14.14403 0.93380 1.99798 0.05742 0.94956 0.43919 0.60
"Gaia EDR3 5522208609767027456" 14.17025 1.07184 1.97643 0.05702 1.04509 0.40774 0.56
"Gaia EDR3 5522207372816110976" 14.19555 0.76277 1.98531 0.05537 0.48314 0.35430 0.41
"Gaia EDR3 5522194762792280960" 14.27117 0.79317 1.95282 0.05482 0.48417 0.35012 0.42
"Gaia EDR3 5522190296026401920" 14.28932 0.77617 1.94566 0.05402 0.46382 0.33731 0.41
"Gaia EDR3 5522207991291440000" 14.28970 0.87572 1.93987 0.05388 0.69375 0.42698 0.58
"Gaia EDR3 5522202425013890688" 14.31594 0.81423 1.93213 0.05381 0.50553 0.37140 0.44
"Gaia EDR3 5522193560201341440" 14.31895 0.79669 1.93221 0.05367 0.46964 0.34811 0.41
"Gaia EDR3 5522211564704132096" 14.37807 0.93909 1.89857 0.05290 0.81227 0.42950 0.60
"Gaia EDR3 5522206719981012224" 14.43482 0.90109 1.87928 0.05249 0.67305 0.41372 0.56
"Gaia EDR3 5522207643386668800" 14.44809 0.95353 1.86859 0.05261 0.81711 0.43630 0.61
"Gaia EDR3 5522208987723771520" 14.46064 1.03491 1.85607 0.05287 0.94448 0.42737 0.60
"Gaia EDR3 5522207201017458304" 14.48071 0.87195 1.86138 0.05165 0.55239 0.37727 0.49
"Gaia EDR3 5522211014938506368" 14.54783 0.83657 1.83807 0.05075 0.45870 0.33269 0.42
"Gaia EDR3 5522206376383603072" 14.56517 0.86505 1.82945 0.05153 0.49901 0.35118 0.45
"Gaia EDR3 5522211702143037056" 14.57908 0.88039 1.82234 0.05102 0.50497 0.35498 0.47
"Gaia EDR3 5522212011380713600" 14.59881 1.09209 1.79605 0.05110 0.94950 0.41541 0.59
"Gaia EDR3 5522401986371301248" 14.59912 0.87219 1.81535 0.05015 0.46903 0.34105 0.45
"Gaia EDR3 5522399954842787584" 14.60554 0.79949 1.81871 0.05040 0.39847 0.29711 0.43
"Gaia EDR3 5522215138116977024" 14.65270 0.90685 1.79145 0.04973 0.49686 0.34842 0.48
"Gaia EDR3 5522200638307567616" 14.66398 0.95264 1.78335 0.04945 0.63871 0.39695 0.57
"Gaia EDR3 5522212217539116160" 14.67226 0.94703 1.78076 0.04867 0.62435 0.39040 0.56
"Gaia EDR3 5522207785133019776" 14.67442 1.10493 1.76641 0.04946 0.93539 0.40535 0.59
"Gaia EDR3 5522208231809558528" 14.68535 0.91868 1.77832 0.04860 0.51797 0.35339 0.48
"Gaia EDR3 5522308184290156416" 14.70470 0.85650 1.77687 0.04898 0.40927 0.29348 0.42
"Gaia EDR3 5522219433084124288" 14.70713 1.05944 1.75838 0.04895 0.88267 0.41077 0.62
