# Binary systems ID's begin with a '2'
ID Gmag (G_BPmag-G_RPmag) e_Gmag e_(G_BPmag-G_RPmag) M_ini1 M_ini2
20 17.599746182346923 1.6771662126079254 0.003071197954131677 0.025545515349126722 0.9392760076315343 0.7007245000424455
21 12.630452455511843 0.5485314491252585 0.002749908179325265 0.005622452047360641 3.491422280974739 2.922621334948747
22 17.331869936050417 1.5125780779661537 0.003001193259309928 0.02094463739205692 1.0874734207260417 0.4754018289301664
13 16.871038974095317 1.3430433747050374 0.0029142029100631783 0.015357916160157137 1.233509640376245 0.0
14 18.289146711438995 1.7961912368186517 0.003353000745610216 0.04469373426214138 0.9036898476722506 0.0
25 16.118047930943185 1.2540801645922097 0.0028311832569284864 0.01022429116704645 1.409633084213401 0.658605167011393
16 12.449087203244732 0.48766315649321185 0.0027493622707062625 0.005596452055312104 4.535858539497295 0.0
27 16.29351126012185 1.2823765255071884 0.0028458063266181776 0.01110922042775082 1.3381048583255317 0.42762035622430417
28 15.843929684276585 1.1238366117486742 0.0028125190766607965 0.009111025367776027 1.5036660130964232 0.13132866845647975
29 18.010730497908547 1.7757305261251188 0.003217752928172264 0.03539832608218649 0.9042667059905343 0.6074318990334067
110 14.112340814480344 0.6207187623393129 0.0027600991370885547 0.006140435063544733 2.490974513719282 0.0
111 15.970647790705538 1.1515097991279544 0.0028205735468386736 0.009588999913994551 1.462833120842269 0.0
212 17.725343216419873 1.54382091372298 0.003110349014797756 0.028151160737996807 0.9917420011547173 0.34063741585785157
213 16.833275801281026 1.47101092095878 0.002908556283984478 0.015001518708874725 1.1047348156795065 0.9881895434001798
214 16.08131903584822 1.312378974168433 0.0028284055808597665 0.010057383659884043 1.3652952269214298 0.9916955864260082
215 17.07004022114258 1.5103239528081127 0.0029473708276933166 0.017468037749637386 1.1070272253803564 0.881950773196268
216 12.49943397083337 0.4900548981657151 0.0027495049343925332 0.005603216631148799 4.450344721876082 0.7628618215979481
217 14.857360290893341 0.7689591631285162 0.002773394788359806 0.006861380868767811 1.9275008928825732 0.01608463958724239
218 17.382958459414326 1.5682348763311973 0.0030132670761683212 0.021732280016738995 0.9982796590836523 0.7861690666430479
119 17.5204463424491 1.4021922182754385 0.0030486768677559398 0.024056726388945997 1.0790602011646635 0.0
120 16.637745054987725 1.300358682888672 0.0028822178676382705 0.013351430925630778 1.2854662705804978 0.0
221 15.479702894936596 1.086012772650497 0.0027939100412069815 0.008023636964934978 1.5764856300565728 0.4937882184037299
222 17.638371800523643 1.5854555928137812 0.0030827675699581203 0.02631327474395178 1.0208223775317313 0.4650004112679306
123 18.755870356616438 1.7299346123548114 0.0036722686163975634 0.0671933437283703 0.8546293556741547 0.0
224 16.796593876060122 1.3523522034908466 0.0029032532181524815 0.014667618856976193 1.2497192452974737 0.10632131986974713
225 14.336874677405856 0.6588445721374298 0.0027632106618630417 0.006305887017226329 2.297714148629161 0.3122933312470821
126 15.687511866753626 1.0753309484843216 0.002803771005436158 0.008596648032112995 1.5586666536137639 0.0
227 14.093881937514471 0.6686348323436715 0.0027598703913450074 0.006128371011444455 2.316301664212074 1.041525765550923
128 12.772402152327707 0.512852125066975 0.0027504026175382023 0.0056462491449571234 4.046915122420411 0.0
229 16.632022516146254 1.394526964843714 0.002881515108184707 0.013307700457979467 1.2644490909527946 0.7764359387527855
130 17.57116432776591 1.4858553525984473 0.003062893651565337 0.0249956525022919 1.066938622896838 0.0
131 15.44237040593933 0.9708336064852121 0.002792326976628254 0.007932399820930526 1.6473211327857806 0.0
232 17.01224842385836 1.4465812053633376 0.002937115057722387 0.016812676891256914 1.1530223450453274 0.764730132114659
133 17.935299618292195 1.5893529182156847 0.00318661341076027 0.03328351907024951 0.9457713696938279 0.0
234 9.732564721235894 0.3990782350779333 0.0027465660663776874 0.005471116605315495 7.9910462979665375 5.829135300718372
135 17.82089260269751 1.565718993514655 0.003143264191111145 0.030357593455347155 0.9692997027407446 0.0
236 18.56467153752894 1.8948195740555025 0.003525005789419898 0.056731191349103954 0.8658017765252596 0.5158448164134383
237 14.384418878008951 0.6716398625576446 0.0027639547012258646 0.006345793900294209 2.264134411223125 0.0015745766031677352
238 17.626947665550464 1.5529755872654947 0.003079303413165587 0.02608319062925266 1.0257631257121171 0.37553321527561523
139 15.94768788112705 1.1488120128822554 0.0028190447539444027 0.00949797630817594 1.4705745765648706 0.0
140 15.836018178501657 1.1244452698092346 0.0028120462126129007 0.009083089731318111 1.5076810605959379 0.0
141 16.355138365848838 1.2582321753024972 0.0028515193035422424 0.011457586840638953 1.3534821594683375 0.0
142 17.66782495070735 1.5154225920907662 0.003091865824498167 0.02691837697019441 1.014030168370085 0.0
143 17.385579749374813 1.456083111050982 0.0030139017683691247 0.021773756698797678 1.121204042860707 0.0
244 12.588365826115679 0.5042053991448611 0.002749773392908476 0.005616004324787675 4.233432356084875 0.4889874755668083
145 17.000358374927753 1.4006363354434772 0.0029350708230231446 0.01668234602257368 1.207032350496829 0.0
146 18.529680241406542 1.7803547095991852 0.00350070902628055 0.05501806681307225 0.878175409687651 0.0
247 13.807630215690686 0.6668092744741397 0.0027567717890431887 0.005966501937573768 2.597243414812066 1.3799087402064478
248 17.7063902208063 1.7049090202151886 0.0031041518708627464 0.027737311512089004 0.9098757302493818 0.8224329875293556
249 18.472453581909544 2.0131352069976534 0.003462595723182884 0.05233881623911052 0.8195809220269387 0.795545609816348
150 13.159870282916884 0.5496240043110758 0.0027521256202869123 0.005730679124022613 3.5239395797809836 0.0
251 17.639221464108275 1.4900900050967623 0.0030830266498649596 0.02633048933344913 1.0246633824635896 0.24929854396679846
152 13.882339381760008 0.6045790917913495 0.0027575046891164076 0.0060045097040877845 2.708852229210572 0.0
253 14.137574077263741 0.6675914680322261 0.002760418085503289 0.006157280457029236 2.438464850120693 0.853365744942312
254 14.94173838072742 0.7953154812961867 0.0027755466807392283 0.006980937687101918 1.8797112624031507 9.05770430059448e-05
255 16.359720246977353 1.3213409440172492 0.0028519569291466074 0.011484329677444623 1.324196012803772 0.553576517241669
256 12.658878604167214 0.5021545176194621 0.002750002168235878 0.0056269585027632005 4.209879114817752 0.2500302291574567
