# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5522210224674267136" 14.23639 0.64000 2.41493 0.27758 0.63253 0.49515 0.46
"Gaia EDR3 5522209984156123904" 14.31006 0.84750 2.33309 0.25801 0.83857 0.53020 0.56
"Gaia EDR3 5522210843149535232" 16.23708 1.15296 1.43144 0.09209 0.49312 0.30854 0.43
"Gaia EDR3 5522158444547993728" 16.28577 1.55553 1.39092 0.08890 0.74952 0.31989 0.55
"Gaia EDR3 5522210190314536064" 16.57803 1.32788 1.33664 0.08878 0.61686 0.29538 0.41
"Gaia EDR3 5522210087235298304" 16.83624 1.28271 1.28346 0.08963 0.58888 0.27435 0.41
"Gaia EDR3 5522140027727253376" 16.94339 1.34023 1.25648 0.08889 0.58961 0.26338 0.40
"Gaia EDR3 5522140298303782784" 18.09961 1.47506 1.03112 0.08955 0.45020 0.20239 0.42
"Gaia EDR3 5522209842415261312" 12.74031 0.53047 4.02842 0.67352 1.29101 0.91451 0.55
"Gaia EDR3 5522207334149027200" 12.74710 0.54917 4.02032 0.67149 1.29622 0.91531 0.56
"Gaia EDR3 5522326940398703744" 14.11809 0.81731 2.49554 0.29381 0.88079 0.58194 0.56
"Gaia EDR3 5522147071473852416" 15.36118 1.12567 1.69852 0.12261 0.59172 0.40627 0.53
"Gaia EDR3 5522210190314543872" 14.19836 0.75821 2.42983 0.28055 0.78006 0.54421 0.54
"Gaia EDR3 5522210808789771008" 16.69412 1.28397 1.31386 0.08869 0.58759 0.28833 0.40
"Gaia EDR3 5522422735353883136" 17.67139 1.49217 1.10695 0.09105 0.52194 0.22961 0.39
"Gaia EDR3 5522303163460197376" 17.70670 1.59399 1.09648 0.09073 0.54203 0.23038 0.43
"Gaia EDR3 5522141535254619648" 17.82472 1.57423 1.07593 0.09031 0.50425 0.21665 0.40
"Gaia EDR3 5522170466151332864" 18.32696 2.18788 0.96461 0.08578 0.62098 0.17705 0.59
"Gaia EDR3 5522220188994876288" 18.84610 1.71834 0.91033 0.07561 0.44590 0.19086 0.41
"Gaia EDR3 5522219604882832768" 15.16727 0.95801 1.80138 0.13891 0.54008 0.38910 0.49
"Gaia EDR3 5522209331321089536" 15.17431 0.99684 1.79112 0.13856 0.56333 0.40297 0.52
"Gaia EDR3 5522213351410435200" 15.71984 1.21887 1.56981 0.10442 0.54807 0.37115 0.52
