# Binary systems ID's begin with a '2'
ID Gmag (G_BPmag-G_RPmag) e_Gmag e_(G_BPmag-G_RPmag) M_ini1 M_ini2
10 16.214586147537357 1.260142670721033 0.002822363903938214 0.006249886072912308 1.4637893014179264 0.0
11 17.346700138660633 1.4853173706435603 0.0029462899465682877 0.012009331487013573 1.1825111702748416 0.0
12 17.627220237704147 1.5274382345387438 0.0030024375044615677 0.015768518644685425 1.077699978196346 0.0
23 17.697408057280903 1.6661994748429119 0.003018883074297334 0.01699054323302849 0.9973754996506833 0.8245983418260262
14 17.74267595884956 1.5873051886661058 0.0030300626348628546 0.01785142892815792 1.030785748029466 0.0
25 14.702368549844667 0.8873863174784294 0.0027711470079161806 0.005139855501523506 1.9308050878210317 1.665012276822463
16 13.586064745199991 0.6156342189054402 0.0027601540074161453 0.005040683280313011 3.281988932196682 0.0
27 17.698702241150617 1.5706371128643768 0.003019196317103793 0.017014334405586178 1.0314688704889063 0.06335756315011745
28 14.176441910290547 0.7236365797992622 0.0027645880395528806 0.005072854158263468 2.4703238792806834 1.1070086488540327
29 14.94856088120047 0.896481837096836 0.0027754822853663305 0.00519538144851675 1.8991013375187062 1.1336984186161734
210 12.949622434058275 0.5931601155908965 0.0027574184645037378 0.005027075149551773 3.9107474385971295 0.44188427257612073
111 15.981615359094356 1.1922062223937133 0.0028092545415502245 0.005879965124212037 1.559252435795491 0.0
112 16.649109686847986 1.3385940371984624 0.0028556803660895833 0.0074163506257150956 1.3732451649737627 0.0
113 14.526393776062154 0.7335623967723603 0.002768594037431818 0.00511122797717417 2.252906857044295 0.0
114 16.786031214302685 1.38806719594058 0.0028692276420209505 0.00797671609180229 1.3421633935780857 0.0
215 12.959704622436998 0.6154659481379647 0.002757450568830274 0.005027203334808759 3.5946342408534235 1.8409461451035656
216 17.698618739179732 1.6545230119399919 0.003019176095208462 0.017012797950711835 0.9972641520244366 0.821650030195624
217 18.488527404743795 1.915752163739313 0.0032995044672443925 0.0453104794790809 0.9025410529495659 0.4438819326597735
118 17.625627598635116 1.536044327963832 0.003002076428264393 0.01574228762759808 1.0793754998093583 0.0
119 16.353487765656023 1.2962694428013053 0.002831614900120663 0.0065422350822313576 1.4270337222327598 0.0
120 14.492877342276579 0.7300626830593946 0.002768152600428166 0.005106598440279031 2.280306954026224 0.0
121 17.776833111628115 1.6287730764777604 0.003038809446381966 0.018541758506364234 1.0218051454113684 0.0
222 18.820610746311658 2.141145875183012 0.0034927355929506507 0.07207757389583984 0.8452984374835548 0.7340904455974596
123 15.9413698199542 1.1730813851609827 0.0028072591176944266 0.005828409700688421 1.5716599966227822 0.0
224 18.855917165390473 1.9526732460408651 0.0035169391923527914 0.0758096981344894 0.8442214706291071 0.5631672512319541
225 14.99861170797948 0.8682372175757952 0.0027764892437877682 0.00520946924108052 1.9069037637035149 0.7874214626792719
226 17.546605312228245 1.5573033776037473 0.002984804441851279 0.014518067534540784 1.0844079474743162 0.7250738730581849
227 16.989891015888276 1.482983472524251 0.0028928117864221196 0.009062689205677325 1.2449139957401911 0.23446632805628465
128 17.654864747471503 1.545632386479524 0.003008789329421969 0.016234188659964427 1.0632839974432293 0.0
129 17.30422003722898 1.4724984664889869 0.002938972589400628 0.011568317852248076 1.1971660574747267 0.0
130 12.73272281961274 0.5398706831426869 0.002756794767916229 0.005024747436962327 4.322886732188442 0.0
231 13.768755124424045 0.6529580602187748 0.002761280722131301 0.005047745200766587 3.0544397903812848 0.303659117379381
232 10.71003082109878 0.4479081583948898 0.002754396159847351 0.005019115936352779 6.990543247821371 6.734623722176258
133 17.583669502106236 1.5081469981963833 0.002992750559656002 0.015073818706026287 1.0926073224791704 0.0
134 17.31749303274021 1.484234261798573 0.0029412285027003407 0.011703039350925218 1.1934867056064913 0.0
235 12.239091631460719 0.5561268132359951 0.002755761517994327 0.0050216162134417005 4.5854994058089185 2.365683429044923
136 14.485035836491296 0.729019131110679 0.0027680512572234653 0.0051055492427455745 2.2875503748116857 0.0
137 18.79970431015441 1.8888400864174684 0.0034787671128876305 0.0699610513285845 0.8787795596172715 0.0
238 17.114700995559318 1.514159555143304 0.0029095731410608513 0.009916014846076675 1.167539834613917 1.0316264773895123
139 17.767038991547903 1.57706532365959 0.003036273455633117 0.01834010294053231 1.0222417548191296 0.0
140 18.417864582502602 1.8408596393983856 0.0032654178157832227 0.04117131130807431 0.9158286532460252 0.0
141 14.81998673285699 0.8078143047388916 0.0027730969426887427 0.005163781914966061 2.0497968885027382 0.0
142 15.9983777214857 1.1912199276396829 0.002810107513987205 0.0059023948891630245 1.550073641917768 0.0
143 17.347078204792815 1.4621330207836563 0.0029463563524353273 0.012013386888798478 1.1801436715790152 0.0
144 17.687871871976267 1.5424295956100258 0.0030165863234217667 0.016816686848261778 1.0427555365714558 0.0
245 15.944823661030364 1.1949695145429258 0.002807427501792827 0.005832710357826395 1.5704369556992208 0.0021769779233135863
146 17.549604774339233 1.5428486729489719 0.002985437537758669 0.014561876585465301 1.117593217751011 0.0
247 11.899640965351747 0.5112564543155681 0.0027552779279209046 0.005020493810320598 5.300807069397312 1.392052292954163
148 12.024805275454254 0.48992192295998066 0.0027554390650621967 0.005020841541016853 5.488146821575118 0.0
149 17.668199164043518 1.5432281327127888 0.003011910944897913 0.01646596489974521 1.0543043985081997 0.0
250 16.26224562187005 1.3454694756222418 0.002825406776487752 0.0063432599424168585 1.412440457561075 0.9041474446946987
