# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5522412053774310528" 11.14333 2.50140 2.89737 0.14065 0.99749 0.70876 0.51
"Gaia EDR3 5522208987723765504" 11.48775 1.87071 2.89706 0.13788 1.01094 0.74326 0.54
"Gaia EDR3 5522212385030548864" 11.60198 1.93929 2.89601 0.13729 0.97266 0.72340 0.53
"Gaia EDR3 5522211014948229760" 11.61966 0.76039 2.72920 0.12281 1.20423 0.72138 0.55
"Gaia EDR3 5522211530344378752" 11.64487 0.78335 2.72918 0.12277 1.20384 0.72066 0.55
"Gaia EDR3 5522212286258586880" 11.83534 1.90765 2.89513 0.13352 0.85723 0.66223 0.51
"Gaia EDR3 5522209120855407744" 11.89073 1.76680 2.89848 0.12989 0.96537 0.70268 0.55
"Gaia EDR3 5522211839582006400" 12.06519 0.88302 2.72152 0.11940 1.06597 0.66590 0.55
"Gaia EDR3 5522302755451504384" 12.29582 1.94955 2.85839 0.11816 0.67068 0.54956 0.45
"Gaia EDR3 5522411710177195136" 12.36343 0.92176 2.69106 0.10490 0.93432 0.60578 0.51
"Gaia EDR3 5522176586490016512" 12.36558 2.02606 2.84985 0.11686 0.62943 0.54160 0.46
"Gaia EDR3 5522201840898320512" 12.58216 0.63318 2.62245 0.09296 0.97933 0.65634 0.51
"Gaia EDR3 5522213969885908224" 12.64942 1.09612 2.62846 0.09306 0.84695 0.57276 0.50
"Gaia EDR3 5522400470238795264" 12.83409 0.73310 2.54648 0.08874 0.84270 0.61910 0.51
"Gaia EDR3 5522213385770163712" 12.93679 0.86013 2.51066 0.08816 0.89556 0.60778 0.51
"Gaia EDR3 5522211564704127616" 13.01456 0.83192 2.47963 0.08613 0.93287 0.61585 0.52
"Gaia EDR3 5522209125162729344" 13.03270 0.84548 2.47238 0.08604 0.95987 0.61450 0.52
"Gaia EDR3 5522218157466593408" 13.03585 0.76319 2.47012 0.08565 0.87318 0.60860 0.52
"Gaia EDR3 5522211770862497792" 13.05533 0.75643 2.46228 0.08540 0.85903 0.59323 0.53
"Gaia EDR3 5522208747205631488" 13.11309 0.80768 2.44080 0.08430 0.90871 0.59883 0.54
"Gaia EDR3 5522197271053309824" 13.19563 0.60239 2.40596 0.08411 0.61611 0.47758 0.47
"Gaia EDR3 5522212217539132928" 13.24865 1.03686 2.38280 0.08351 1.11630 0.57148 0.52
"Gaia EDR3 5522212389337834240" 13.25349 0.87008 2.38226 0.08268 1.00182 0.58338 0.54
"Gaia EDR3 5522401775908853120" 13.31499 0.78429 2.35697 0.08088 0.89568 0.58291 0.55
"Gaia EDR3 5522405113107330048" 13.32015 0.67009 2.35478 0.08091 0.63436 0.49236 0.47
"Gaia EDR3 5522196137181978368" 13.33302 0.71558 2.34923 0.08123 0.71825 0.53330 0.49
"Gaia EDR3 5522212526776731264" 13.33681 0.74181 2.34781 0.08103 0.78308 0.56581 0.52
"Gaia EDR3 5522210259034012416" 13.40163 0.69659 2.32150 0.07993 0.63546 0.49598 0.46
"Gaia EDR3 5522201737819141888" 13.45349 0.76592 2.29934 0.07872 0.80774 0.55162 0.53
"Gaia EDR3 5522215000678023936" 13.48929 0.84294 2.28195 0.07951 0.95254 0.57658 0.56
"Gaia EDR3 5522400337103700480" 13.50139 0.70267 2.27990 0.07790 0.61214 0.48674 0.47
"Gaia EDR3 5522211770862493952" 13.55854 0.70108 2.25619 0.07654 0.58879 0.46545 0.46
"Gaia EDR3 5522194865871479936" 13.56250 0.69462 2.25435 0.07663 0.57841 0.45368 0.45
"Gaia EDR3 5522213282690982272" 13.63825 0.99228 2.21216 0.08079 1.14389 0.54075 0.55
"Gaia EDR3 5522411710177195008" 13.75102 0.98287 2.15922 0.07868 1.11220 0.53974 0.56
"Gaia EDR3 5522214072965134464" 13.75862 0.86005 2.16222 0.07764 0.95840 0.54939 0.58
"Gaia EDR3 5522213935526163968" 13.81687 0.79238 2.14045 0.07613 0.71585 0.51832 0.52
"Gaia EDR3 5522210465192405632" 13.81701 0.69749 2.14357 0.07587 0.51091 0.41897 0.43
"Gaia EDR3 5522141432174359296" 13.83734 0.79423 2.13159 0.07598 0.70607 0.50778 0.52
"Gaia EDR3 5522202081416555392" 13.85798 0.94615 2.11424 0.07413 1.04862 0.53632 0.57
"Gaia EDR3 5522209777997702272" 13.86362 0.72286 2.12295 0.07421 0.52920 0.43117 0.44
"Gaia EDR3 5522217989975220352" 13.86956 0.80030 2.11651 0.07329 0.69658 0.50481 0.52
"Gaia EDR3 5522400749420625024" 13.88712 0.91982 2.10289 0.07343 0.99803 0.52873 0.58
"Gaia EDR3 5522210980588498688" 13.90072 0.70414 2.10689 0.07232 0.48002 0.38652 0.44
"Gaia EDR3 5522213660648290688" 13.91603 0.80733 2.09670 0.07245 0.70315 0.49134 0.52
