# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5522012553102847232" 13.46330 0.78968 1.52049 0.15048 0.75208 0.37078 0.56
"Gaia EDR3 5329854857292900992" 13.76885 0.38601 1.45541 0.13449 0.45415 0.30384 0.45
"Gaia EDR3 5329862656953462528" 14.25166 0.58261 1.30138 0.11510 0.54753 0.27346 0.42
"Gaia EDR3 5522012518743107584" 14.43234 0.95710 1.23352 0.10441 0.71336 0.27048 0.56
"Gaia EDR3 5522021654128561152" 14.72823 1.10192 1.16271 0.09771 0.70941 0.22956 0.57
"Gaia EDR3 5329862038478161792" 15.05694 0.77633 1.10634 0.09386 0.50888 0.21714 0.42
"Gaia EDR3 5329860148692368640" 15.13694 0.84002 1.08817 0.09150 0.52077 0.21580 0.42
"Gaia EDR3 5329864478019729280" 15.41649 1.12913 1.02446 0.08698 0.60254 0.19884 0.57
"Gaia EDR3 5522013755693739904" 15.66086 1.07530 0.98087 0.08347 0.50663 0.20559 0.50
"Gaia EDR3 5522031141721168128" 15.68388 1.00154 0.97856 0.08337 0.46096 0.20164 0.45
"Gaia EDR3 5329863619026351616" 15.70497 1.03109 0.97438 0.08328 0.47483 0.20186 0.46
"Gaia EDR3 5329855922444747776" 15.90857 0.96385 0.94072 0.08059 0.41469 0.18679 0.42
"Gaia EDR3 5522021555354314880" 16.23441 1.40484 0.87398 0.07842 0.55837 0.16524 0.59
"Gaia EDR3 5522014717766493056" 16.35784 1.30514 0.85758 0.07725 0.49269 0.17594 0.56
"Gaia EDR3 5329865405732406272" 16.60012 1.24556 0.82328 0.07503 0.41150 0.17254 0.47
"Gaia EDR3 5522019218892021504" 17.16702 1.50483 0.73906 0.06975 0.41925 0.15075 0.58
"Gaia EDR3 5522021486624482304" 17.60408 1.58776 0.68620 0.06516 0.37416 0.13836 0.56
"Gaia EDR3 5522118243650501632" 13.06990 0.43821 1.70443 0.18976 0.56443 0.38981 0.52
"Gaia EDR3 5329863000551063808" 15.69230 0.97338 0.97777 0.08353 0.44834 0.20030 0.44
"Gaia EDR3 5329867639115490688" 16.44674 1.12631 0.84962 0.07690 0.39177 0.17355 0.42
"Gaia EDR3 5522015641175793152" 16.57163 1.31919 0.82520 0.07562 0.45300 0.17688 0.55
"Gaia EDR3 5522014442888535808" 16.68922 1.30915 0.80831 0.07439 0.42762 0.16312 0.50
"Gaia EDR3 5329868837392864000" 16.76461 1.26406 0.79815 0.07345 0.39344 0.15756 0.45
